127.0.0.1 - - [26/Jun/2024:10:12:56 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:54 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:54 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:54 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:54 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:54 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:54 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:55 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:58 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:28:59 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:00 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:01 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:02 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:03 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:04 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:05 +0700] "GET /project_ql_kh/viewKhachHang/viewKhachHang?id=1 HTTP/1.1" 200 3259
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:05 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:05 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:05 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:05 +0700] "GET /project_ql_kh/resources/design/assets/css/detail.css HTTP/1.1" 200 5748
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:05 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:05 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:07 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:07 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:07 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:07 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:07 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:07 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:07 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/viewKhachHang/hetHanBaoTri?ngayhethan=&iddichvu=0 HTTP/1.1" 200 8515
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:18 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/viewKhachHang/homeKhachHang HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/viewKhachHang/ HTTP/1.1" 200 8309
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:23 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:24 +0700] "GET /project_ql_kh/viewKhachHang/addKhachHang HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:24 +0700] "GET /project_ql_kh/qlKhachHang/addKhachHang HTTP/1.1" 403 430
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:26 +0700] "GET /project_ql_kh/viewKhachHang/ HTTP/1.1" 200 8309
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:26 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:26 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:26 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:26 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:26 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:29:26 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:00 +0700] "GET /project_ql_kh/viewKhachHang/viewKhachHang?id=1 HTTP/1.1" 200 3259
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:00 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:00 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:00 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:00 +0700] "GET /project_ql_kh/resources/design/assets/css/detail.css HTTP/1.1" 200 5748
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:00 +0700] "GET /project_ql_kh/resources/images/avatar.webp HTTP/1.1" 200 360172
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:00 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:11 +0700] "GET /project_ql_kh/viewKhachHang/updateKhachHang?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:11 +0700] "GET /project_ql_kh/qlKhachHang/editKhachHang?id=1 HTTP/1.1" 403 430
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:15 +0700] "GET /project_ql_kh/viewKhachHang/viewKhachHang?id=1 HTTP/1.1" 200 3259
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:15 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:15 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:15 +0700] "GET /project_ql_kh/resources/design/assets/css/detail.css HTTP/1.1" 200 5748
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:15 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:15 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:18 +0700] "GET /project_ql_kh/viewKhachHang/deleteKhachHang?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:18 +0700] "GET /project_ql_kh/qlKhachHang/deleteKhachHang?id=1 HTTP/1.1" 403 430
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:22 +0700] "GET /project_ql_kh/viewKhachHang/viewKhachHang?id=1 HTTP/1.1" 200 3259
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:22 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:22 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:22 +0700] "GET /project_ql_kh/resources/design/assets/css/detail.css HTTP/1.1" 200 5748
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:22 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:22 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:24 +0700] "GET /project_ql_kh/viewKhachHang/ HTTP/1.1" 200 8309
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:24 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:24 +0700] "GET /project_ql_kh/resources/design/assets/fonts/themify-icons/themify-icons.css HTTP/1.1" 200 16435
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:24 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/css/all.css HTTP/1.1" 200 140292
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:24 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:24 +0700] "GET /project_ql_kh/resources/design/assets/css/home.css HTTP/1.1" 200 9052
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:24 +0700] "GET /project_ql_kh/resources/design/assets/fonts/fontawesome-free-6.4.2/fontawesome-free-6.4.2/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 150020
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:26 +0700] "GET /project_ql_kh/viewKhachHang/addKhachHang HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:26 +0700] "GET /project_ql_kh/qlKhachHang/addKhachHang HTTP/1.1" 403 430
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:30 +0700] "GET /project_ql_kh/viewKhachHang/ HTTP/1.1" 200 8309
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:30 +0700] "GET /project_ql_kh/viewKhachHang/assets/img/logo/check.png HTTP/1.1" 404 604
0:0:0:0:0:0:0:1 - - [26/Jun/2024:15:30:30 +0700] "GET /project_ql_kh/resources/design/assets/css/base.css HTTP/1.1" 200 2186
